-127.99532  0.00053  16382.83000  0.13243  268398872.44000  63.99883  0.00013  4095.85258  1.99996  0.00000  0.00175  0.00847  1.49956  0.50000  8
-127.99472  0.00056  16382.68000  0.14065  268394182.24000  63.99869  0.00014  4095.83368  1.99001  0.00000  0.00196  0.00891  1.49951  0.50250  8
-127.99526  0.00053  16382.81500  0.13327  268398403.42000  63.99882  0.00013  4095.85069  1.98016  0.00000  0.00174  0.00836  1.49956  0.50500  8
-127.99469  0.00057  16382.67277  0.14160  268393972.24465  63.99867  0.00014  4095.83185  1.97040  0.00000  0.00195  0.00880  1.49951  0.50750  8
-127.99436  0.00058  16382.59000  0.14536  268391368.12000  63.99860  0.00014  4095.82234  1.96074  0.00000  0.00203  0.00894  1.49948  0.51000  8
-127.99418  0.00059  16382.54500  0.14766  268389961.06000  63.99855  0.00015  4095.81667  1.95118  0.00000  0.00208  0.00899  1.49947  0.51250  8
-127.99364  0.00062  16382.41000  0.15435  268385739.88000  63.99842  0.00015  4095.79966  1.94170  0.00000  0.00225  0.00931  1.49942  0.51500  8
-127.99238  0.00068  16382.09500  0.16893  268375890.46000  63.99810  0.00017  4095.75997  1.93231  0.00001  0.00266  0.01009  1.49931  0.51750  8
-127.99205  0.00070  16382.01331  0.17391  268373384.39395  63.99800  0.00018  4095.74692  1.92302  0.00001  0.00280  0.01030  1.49927  0.52000  8
-127.99130  0.00072  16381.82500  0.18049  268367448.10000  63.99783  0.00018  4095.72595  1.91381  0.00001  0.00298  0.01058  1.49922  0.52250  8
-127.99070  0.00075  16381.67500  0.18660  268362757.90000  63.99768  0.00019  4095.70705  1.90469  0.00001  0.00316  0.01083  1.49917  0.52500  8
-127.99145  0.00072  16381.86331  0.18024  268368694.19395  63.99785  0.00018  4095.72802  1.89567  0.00001  0.00292  0.01037  1.49923  0.52750  8
-127.99142  0.00072  16381.85572  0.18038  268368450.46480  63.99786  0.00018  4095.72979  1.88673  0.00001  0.00290  0.01028  1.49923  0.53000  8
-127.98976  0.00079  16381.43922  0.19653  268355413.39083  63.99745  0.00020  4095.67684  1.87786  0.00001  0.00341  0.01109  1.49909  0.53250  8
-127.99106  0.00074  16381.76554  0.18382  268365621.04930  63.99776  0.00019  4095.71662  1.86909  0.00001  0.00295  0.01028  1.49921  0.53500  8
-127.98656  0.00090  16380.64000  0.22425  268330395.52000  63.99665  0.00022  4095.57664  1.86037  0.00001  0.00435  0.01242  1.49883  0.53750  8
-127.98757  0.00087  16380.89199  0.21671  268338318.67548  63.99689  0.00022  4095.60697  1.85176  0.00001  0.00403  0.01189  1.49891  0.54000  8
-127.98881  0.00082  16381.20277  0.20504  268348008.28465  63.99721  0.00021  4095.64663  1.84324  0.00001  0.00357  0.01115  1.49903  0.54250  8
-127.98602  0.00093  16380.50734  0.23163  268326385.75270  63.99648  0.00024  4095.55438  1.83476  0.00001  0.00453  0.01249  1.49877  0.54500  8
-127.98884  0.00082  16381.21108  0.20591  268348316.33860  63.99719  0.00021  4095.64492  1.82640  0.00001  0.00354  0.01100  1.49903  0.54750  8
-127.98521  0.00094  16380.30277  0.23555  268319867.08465  63.99631  0.00024  4095.53323  1.81808  0.00001  0.00459  0.01246  1.49874  0.55000  8
-127.98446  0.00096  16380.11500  0.24109  268313979.82000  63.99613  0.00024  4095.51049  1.80985  0.00001  0.00476  0.01264  1.49868  0.55250  8
-127.98455  0.00097  16380.13921  0.24241  268314836.51425  63.99615  0.00024  4095.51253  1.80169  0.00001  0.00478  0.01260  1.49867  0.55500  8
-127.98137  0.00107  16379.34619  0.26791  268290159.27595  63.99527  0.00028  4095.40171  1.79359  0.00001  0.00579  0.01381  1.49839  0.55750  8
-127.98368  0.00099  16379.92054  0.24768  268307931.58930  63.99592  0.00025  4095.48415  1.78560  0.00001  0.00489  0.01264  1.49863  0.56000  8
-127.98410  0.00098  16380.02554  0.24450  268311214.72930  63.99603  0.00025  4095.49738  1.77767  0.00001  0.00473  0.01236  1.49867  0.56250  8
-127.98341  0.00100  16379.85403  0.25084  268305909.83875  63.99585  0.00025  4095.47479  1.76980  0.00001  0.00493  0.01258  1.49861  0.56500  8
-127.98047  0.00108  16379.11831  0.27105  268282863.53395  63.99511  0.00027  4095.38215  1.76198  0.00001  0.00571  0.01347  1.49838  0.56750  8
-127.97795  0.00116  16378.48939  0.28893  268263262.75255  63.99446  0.00029  4095.29923  1.75423  0.00001  0.00643  0.01423  1.49817  0.57000  8
-127.97733  0.00117  16378.33544  0.29265  268258435.87714  63.99434  0.00029  4095.28384  1.74657  0.00001  0.00654  0.01429  1.49813  0.57250  8
-127.97570  0.00122  16377.92806  0.30416  268245778.63750  63.99391  0.00031  4095.22933  1.73896  0.00001  0.00701  0.01473  1.49799  0.57500  8
-127.97469  0.00123  16377.67476  0.30835  268237738.40013  63.99368  0.00031  4095.20068  1.73143  0.00001  0.00713  0.01479  1.49794  0.57750  8
-127.97492  0.00123  16377.73162  0.30757  268239552.72790  63.99371  0.00031  4095.20467  1.72397  0.00001  0.00704  0.01463  1.49796  0.58000  8
-127.97031  0.00134  16376.58084  0.33463  268203597.99873  63.99256  0.00034  4095.05917  1.71654  0.00001  0.00826  0.01578  1.49759  0.58250  8
