-127.99526  0.00053  16382.81500  0.13327  268398403.42000  63.99882  0.00013  4095.85069  1.99996  0.00000  0.00178  0.00853  1.49978  0.50000  8
-127.99508  0.00054  16382.77000  0.13578  268396996.36000  63.99877  0.00014  4095.84502  1.99001  0.00000  0.00183  0.00860  1.49977  0.50250  8
-127.99505  0.00055  16382.76277  0.13676  268396786.36465  63.99876  0.00014  4095.84319  1.98016  0.00000  0.00183  0.00858  1.49977  0.50500  8
-127.99508  0.00054  16382.77000  0.13578  268396996.36000  63.99877  0.00014  4095.84502  1.97041  0.00000  0.00179  0.00843  1.49977  0.50750  8
-127.99271  0.00066  16382.17777  0.16571  268378494.58465  63.99818  0.00017  4095.76948  1.96073  0.00001  0.00264  0.01020  1.49966  0.51000  8
-127.99472  0.00056  16382.68000  0.14065  268394182.24000  63.99869  0.00014  4095.83368  1.95118  0.00000  0.00188  0.00857  1.49975  0.51250  8
-127.99316  0.00064  16382.29054  0.16104  268382036.74930  63.99828  0.00016  4095.78277  1.94170  0.00000  0.00245  0.00972  1.49968  0.51500  8
-127.99278  0.00067  16382.19771  0.16691  268379187.74028  63.99819  0.00017  4095.77143  1.93231  0.00001  0.00261  0.00999  1.49965  0.51750  8
-127.99190  0.00070  16381.97572  0.17533  268372202.62480  63.99798  0.00017  4095.74488  1.92302  0.00001  0.00285  0.01038  1.49962  0.52000  8
-127.99202  0.00070  16382.00572  0.17405  268373140.66480  63.99801  0.00017  4095.74866  1.91382  0.00001  0.00278  0.01021  1.49962  0.52250  8
-127.99124  0.00073  16381.81054  0.18198  268367028.10930  63.99780  0.00018  4095.72229  1.90470  0.00001  0.00301  0.01057  1.49959  0.52500  8
-127.99097  0.00074  16381.74277  0.18431  268364893.00465  63.99774  0.00018  4095.71467  1.89567  0.00001  0.00305  0.01060  1.49958  0.52750  8
-127.99004  0.00077  16381.51000  0.19310  268357598.68000  63.99752  0.00019  4095.68626  1.88672  0.00001  0.00332  0.01100  1.49953  0.53000  8
-127.99088  0.00074  16381.72054  0.18564  268364213.98930  63.99771  0.00019  4095.71095  1.87787  0.00001  0.00304  0.01048  1.49957  0.53250  8
