-511.97948  0.00111  262123.11118  1.13007  68708653120.28530  255.99486  0.00028  65533.37617  1.99996  0.00000  0.00193  0.01776  1.49952  0.50000  16
-511.97900  0.00113  262122.62326  1.14630  68708401022.91154  255.99474  0.00028  65533.31500  1.99001  0.00000  0.00196  0.01784  1.49951  0.50250  16
-511.97783  0.00115  262121.43175  1.17545  68707783149.76435  255.99444  0.00029  65533.16203  1.98016  0.00000  0.00204  0.01811  1.49948  0.50500  16
-511.97681  0.00118  262120.39285  1.19964  68707244259.52945  255.99420  0.00029  65533.03951  1.97040  0.00000  0.00211  0.01830  1.49947  0.50750  16
-511.97576  0.00121  262119.32440  1.22819  68706691066.60384  255.99395  0.00030  65532.90946  1.96074  0.00000  0.00219  0.01855  1.49944  0.51000  16
-511.97567  0.00121  262119.23377  1.23452  68706645113.47873  255.99392  0.00030  65532.89428  1.95117  0.00000  0.00219  0.01847  1.49944  0.51250  16
-511.97456  0.00124  262118.10316  1.25942  68706058617.51460  255.99362  0.00031  65532.74134  1.94170  0.00000  0.00225  0.01866  1.49942  0.51500  16
-511.97153  0.00131  262115.01925  1.33386  68704461233.50513  255.99288  0.00033  65532.36640  1.93231  0.00000  0.00250  0.01957  1.49935  0.51750  16
-511.96931  0.00136  262112.75893  1.38286  68703289620.92965  255.99230  0.00034  65532.06820  1.92302  0.00000  0.00267  0.02009  1.49931  0.52000  16
-511.96721  0.00141  262110.62257  1.43390  68702184067.92853  255.99177  0.00035  65531.80054  1.91381  0.00000  0.00284  0.02064  1.49926  0.52250  16
-511.96970  0.00135  262113.15712  1.37844  68703497144.53108  255.99240  0.00034  65532.12175  1.90471  0.00000  0.00260  0.01965  1.49932  0.52500  16
-511.96580  0.00143  262109.18620  1.46038  68701438760.19364  255.99143  0.00036  65531.62450  1.89567  0.00000  0.00289  0.02062  1.49924  0.52750  16
-511.96310  0.00149  262106.43778  1.51671  68700014763.89698  255.99077  0.00037  65531.28781  1.88672  0.00000  0.00309  0.02122  1.49918  0.53000  16
-511.96065  0.00155  262103.95140  1.57394  68698729067.40597  255.99009  0.00039  65530.94404  1.87786  0.00000  0.00329  0.02181  1.49912  0.53250  16
-511.95521  0.00164  262098.40621  1.66999  68695853421.44977  255.98881  0.00041  65530.28563  1.86908  0.00000  0.00367  0.02293  1.49902  0.53500  16
-511.95449  0.00165  262097.67343  1.68371  68695473902.58439  255.98858  0.00042  65530.17118  1.86038  0.00000  0.00370  0.02290  1.49901  0.53750  16
-511.95260  0.00168  262095.74806  1.71372  68694474831.77554  255.98815  0.00042  65529.94900  1.85177  0.00000  0.00380  0.02309  1.49897  0.54000  16
-511.95128  0.00171  262094.40682  1.74447  68693782400.12182  255.98779  0.00043  65529.76570  1.84323  0.00000  0.00390  0.02329  1.49894  0.54250  16
-511.94891  0.00176  262091.99461  1.78679  68692532897.63941  255.98720  0.00044  65529.46738  1.83477  0.00000  0.00405  0.02364  1.49890  0.54500  16
-511.94594  0.00181  262088.97304  1.84209  68690969116.11196  255.98641  0.00046  65529.06229  1.82639  0.00000  0.00427  0.02415  1.49883  0.54750  16
-511.94345  0.00185  262086.43831  1.88311  68689655753.16199  255.98582  0.00047  65528.76376  1.81808  0.00000  0.00442  0.02446  1.49878  0.55000  16
-511.94225  0.00187  262085.21653  1.90198  68689022471.22265  255.98549  0.00047  65528.59570  1.80985  0.00000  0.00447  0.02448  1.49877  0.55250  16
-511.93676  0.00195  262079.62672  1.98544  68686124933.94856  255.98415  0.00049  65527.90696  1.80169  0.00000  0.00483  0.02533  1.49866  0.55500  16
-511.93365  0.00200  262076.46720  2.03589  68684489143.72761  255.98332  0.00051  65527.48657  1.79361  0.00000  0.00503  0.02574  1.49860  0.55750  16
-511.93226  0.00202  262075.04824  2.05943  68683755029.27164  255.98299  0.00051  65527.31821  1.78560  0.00000  0.00510  0.02581  1.49857  0.56000  16
-511.92672  0.00210  262069.41201  2.13567  68680832815.78194  255.98164  0.00053  65526.62938  1.77765  0.00000  0.00544  0.02652  1.49847  0.56250  16
-511.92875  0.00207  262071.47457  2.10937  68681902721.27714  255.98211  0.00052  65526.86686  1.76979  0.00000  0.00526  0.02596  1.49852  0.56500  16
-511.92163  0.00218  262064.22345  2.21428  68678147512.86246  255.98034  0.00055  65525.96431  1.76198  0.00000  0.00574  0.02702  1.49837  0.56750  16
-511.91748  0.00224  262060.01235  2.27772  68675968870.54920  255.97929  0.00056  65525.42902  1.75424  0.00000  0.00602  0.02755  1.49828  0.57000  16
