-199.99325  0.00064  39997.34077  0.25140  1599793588.66417  99.99831  0.00016  9999.66445  1.99997  0.00000  0.00163  0.01021  1.49959  0.50000  10
-199.99313  0.00064  39997.29349  0.25361  1599789918.03409  99.99828  0.00016  9999.65851  1.99002  0.00000  0.00164  0.01020  1.49959  0.50250  10
-199.99340  0.00063  39997.40032  0.24991  1599798277.95904  99.99835  0.00016  9999.67336  1.98017  0.00000  0.00158  0.00995  1.49960  0.50500  10
-199.99136  0.00072  39996.59638  0.28488  1599735837.84658  99.99783  0.00018  9999.56947  1.97040  0.00000  0.00203  0.01123  1.49948  0.50750  10
-199.99109  0.00073  39996.48973  0.28856  1599727517.32273  99.99777  0.00018  9999.55753  1.96074  0.00000  0.00206  0.01126  1.49947  0.51000  10
-199.98956  0.00080  39995.88790  0.31452  1599680941.00882  99.99738  0.00020  9999.48040  1.95117  0.00000  0.00243  0.01216  1.49938  0.51250  10
-199.98905  0.00081  39995.68597  0.31970  1599665116.61137  99.99726  0.00020  9999.45655  1.94169  0.00000  0.00248  0.01224  1.49936  0.51500  10
-199.99016  0.00077  39996.12376  0.30422  1599699170.94688  99.99755  0.00019  9999.51298  1.93232  0.00000  0.00223  0.01154  1.49942  0.51750  10
-199.98704  0.00088  39994.89430  0.34821  1599603695.16370  99.99675  0.00022  9999.35563  1.92301  0.00000  0.00289  0.01308  1.49925  0.52000  10
-199.98845  0.00084  39995.45011  0.32950  1599646886.67331  99.99710  0.00021  9999.42400  1.91382  0.00000  0.00256  0.01226  1.49933  0.52250  10
-199.98662  0.00089  39994.72828  0.35263  1599590724.74608  99.99666  0.00022  9999.33769  1.90470  0.00000  0.00291  0.01299  1.49924  0.52500  10
-199.98629  0.00091  39994.59853  0.35750  1599580692.11953  99.99657  0.00023  9999.31993  1.89567  0.00000  0.00296  0.01304  1.49922  0.52750  10
-199.98749  0.00087  39995.07205  0.34312  1599617561.03377  99.99687  0.00022  9999.37939  1.88673  0.00000  0.00270  0.01240  1.49928  0.53000  10
-199.98440  0.00098  39993.85558  0.38448  1599523266.52882  99.99609  0.00025  9999.22501  1.87786  0.00000  0.00336  0.01377  1.49910  0.53250  10
-199.98239  0.00103  39993.06247  0.40589  1599461519.85427  99.99559  0.00026  9999.12403  1.86908  0.00000  0.00371  0.01440  1.49901  0.53500  10
-199.98251  0.00103  39993.10993  0.40482  1599465229.88545  99.99563  0.00026  9999.13288  1.86038  0.00000  0.00366  0.01423  1.49902  0.53750  10
-199.98104  0.00107  39992.53102  0.42177  1599420326.27314  99.99526  0.00027  9999.05866  1.85176  0.00000  0.00393  0.01469  1.49894  0.54000  10
-199.98199  0.00105  39992.90427  0.41290  1599449440.75416  99.99550  0.00026  9999.10621  1.84323  0.00000  0.00374  0.01425  1.49899  0.54250  10
-199.97906  0.00112  39991.75090  0.44296  1599359760.87682  99.99476  0.00028  9998.96068  1.83477  0.00001  0.00426  0.01514  1.49884  0.54500  10
-199.97915  0.00112  39991.78591  0.44128  1599362412.84211  99.99478  0.00028  9998.96365  1.82639  0.00001  0.00419  0.01495  1.49885  0.54750  10
-199.97777  0.00116  39991.24358  0.45774  1599320516.12720  99.99443  0.00029  9998.89540  1.81808  0.00001  0.00447  0.01537  1.49877  0.55000  10
-199.97516  0.00123  39990.21484  0.48276  1599240588.61156  99.99378  0.00031  9998.76478  1.80984  0.00001  0.00492  0.01606  1.49864  0.55250  10
-199.97606  0.00120  39990.56818  0.47212  1599267832.51138  99.99402  0.00030  9998.81212  1.80169  0.00001  0.00466  0.01556  1.49871  0.55500  10
-199.97583  0.00121  39990.48072  0.47615  1599261219.95529  99.99396  0.00030  9998.80033  1.79361  0.00001  0.00470  0.01556  1.49869  0.55750  10
-199.97477  0.00124  39990.06163  0.48715  1599228760.07107  99.99369  0.00031  9998.74696  1.78560  0.00001  0.00488  0.01578  1.49863  0.56000  10
-199.97117  0.00132  39988.64197  0.51835  1599118355.34289  99.99280  0.00033  9998.57152  1.77765  0.00001  0.00547  0.01663  1.49846  0.56250  10
-199.97009  0.00134  39988.21753  0.52939  1599085566.09685  99.99250  0.00034  9998.51239  1.76978  0.00001  0.00566  0.01684  1.49840  0.56500  10
-199.96679  0.00142  39986.91859  0.55903  1598984909.59543  99.99167  0.00036  9998.34619  1.76197  0.00001  0.00626  0.01763  1.49822  0.56750  10
-199.96819  0.00139  39987.46896  0.54839  1599027746.57193  99.99200  0.00035  9998.41177  1.75425  0.00001  0.00597  0.01714  1.49830  0.57000  10
-199.96730  0.00140  39987.11818  0.55301  1599000201.74242  99.99183  0.00035  9998.37862  1.74658  0.00001  0.00601  0.01713  1.49828  0.57250  10
-199.96313  0.00149  39985.47529  0.58682  1598872669.55221  99.99077  0.00037  9998.16787  1.73897  0.00001  0.00671  0.01802  1.49807  0.57500  10
-199.96112  0.00154  39984.68524  0.60464  1598811612.73252  99.99027  0.00038  9998.06989  1.73143  0.00001  0.00707  0.01841  1.49796  0.57750  10
